9010,ittelys+Dorf,446,578,531449,1259,0
9011,L0rdB3s+Dorf,572,469,1576474825,324,0
9013,Andenreloadeds+D,406,495,1576608666,98,0
9014,Bonusdorf,497,407,0,91,6
9015,Robert90s+Dorf,451,418,1576940388,571,0
9016,Gramostolas+Dorf,454,420,1576512952,328,0
9017,Machfeldgasses+Dorf,445,425,2335533,307,0
9018,Luisavalley,478,594,1576938325,195,0
9019,alexklaus41s+Dorf,525,410,1576900446,224,0
9020,Pure+Zerst%C3%B6rung,436,572,1576940390,387,0
9021,001,420,554,9377551,981,0
9022,PP-Farm,496,404,10124459,510,0
9023,Philage,542,586,2383623,656,0
9024,Dirusaroses+Dorf,468,409,1576930437,503,0
9025,Dankwart1s+Dorf,578,444,1576913423,1032,0
9026,MaximderHuans+Dorf,409,478,1576940386,73,0
9027,Mein+Dorf+1,427,441,10010646,421,0
9028,Habkeinnick100686s+Dorf,431,425,1575996532,247,0
9029,NablaBESTs+Dorf,419,524,1576891446,1017,0
9030,kwanasch425s+Dorf,523,407,1576895216,542,0
9031,Meins,417,544,9432940,512,0
9032,yonihaqigus+Dorf,593,524,1576898442,471,0
9033,JKT+Town,409,531,1576936600,176,0
9034,Gast940392s+Dorf,409,527,1576940392,26,0
9035,machrhexes+Dorf,555,576,769929,224,0
9036,krark-clan-grunts+Dorf,406,516,1929885,286,0
9038,PA+Farmer%21%21,591,470,9516865,204,0
9039,Tristone,516,591,1576706600,325,0
9040,Barbarendorf,416,457,0,47,0
9041,tidors+Dorf44,473,407,1576840368,880,0
9042,pelox87s+Dorf,553,420,1576899351,437,0
9043,Aufrecht,569,436,1603036,995,0
9044,Klauspeter1s+Dorf,465,585,1576917937,1241,0
9045,larsalfons54s+Dorf,482,405,1576900273,224,0
9046,0001,520,409,8336863,872,0
9047,Gast940393s+Dorf,562,570,1576940393,44,0
9048,Bonusdorf,413,463,0,63,5
9049,BD_001-3,594,484,1576890468,669,0
9050,NedStrongs+Dorf,429,565,1576940394,571,0
9051,w%C3%BCrenlinegns+Dorf,528,421,1061756,54,0
9052,Weidenau,510,587,2588573,747,0
9053,Eltans+Dorf,581,453,8482,965,0
9054,pp+farm,525,497,10030975,389,0
9055,Akademgorodoks+Dorf,554,420,1576939029,268,0
9056,Smoki1s+Dorf,406,498,1576817125,1237,0
9057,Xannyyys+Dorf,412,463,1576931437,26,0
9058,FruitsTees+Dorf,431,432,1576940396,119,0
9059,turforssfs+Dorf,596,489,1576890327,375,0
9060,manto5s+Dorf,593,492,9728156,98,0
9061,Micoud,583,546,1576641343,496,0
9062,Ferhards+Dorf,564,569,1576912869,1008,0
9063,Vaes+Dothrak,404,536,1576002959,2185,0
9064,Holzi+Holzi+Holz,554,423,9214529,1049,0
9065,Rider+97s+Dorf,425,556,1576940397,83,0
9066,%5B001%5D+Winterfell,499,600,10283461,882,0
9067,SOURCE+LEGENDENs+Dorf,410,543,1576806718,278,0
9068,tommyboy69s+Dorf,511,593,1576929131,38,0
9069,Raxabels+Dorf,526,592,1576938529,392,0
9070,Orgrimmar,438,429,1576910804,760,0
9071,Bonusdorf,580,552,0,89,7
9072,Gast940399s+Dorf,406,487,1576940399,26,0
9073,Halla-Halla,465,392,9792766,671,0
9074,BlackDeath,415,540,1576940400,219,0
9075,Gast940401s+Dorf,417,548,1576940401,106,0
9076,Barbarendorf,417,457,0,53,0
9077,stefan160967,589,566,1576684361,1212,0
9078,Barbarendorf,575,560,0,162,0
9079,Maximus+Castle,445,423,9721392,612,0
9080,Stadt+Aachens+Dorf,569,564,1576789296,237,0
9081,Barbarendorf,541,417,0,58,0
9082,Heiderichs+Dorf,467,410,1576918029,1300,0
9083,Barbarendorf,524,589,0,87,0
9084,Vodka.Energys+Dorf,530,410,1576807284,501,0
9085,H%C3%BCtte,406,480,1486929,441,0
9086,mariusflorian21s+Dorf,413,538,1576900272,224,0
9087,123,586,464,9832333,496,0
9088,Barbarendorf,405,493,0,76,0
9089,Xizedatuzos+Dorf,585,455,1576938531,418,0
9090,001,595,521,10055823,684,0
9091,-cool-s+Dorf,497,387,1576127267,153,0
9092,Kayothas+Dorf,561,574,1575892317,726,0
9093,k%C3%BChlschranks+Dorf,422,558,1576859084,656,0
9094,001,423,558,8490344,744,0
9095,001+Ich+bin+kein+Opa%3F%21,473,389,1576937987,3962,0
9096,parker2s+Dorf,421,551,9797900,72,0
9097,Omas+frisches+Dorf,534,586,1576072374,1194,0
9098,Hallo,578,450,9805635,704,0
9099,Pillar+of+Autumn,592,525,1006175,1298,0
9100,pet,570,564,8870954,281,0
9101,yoyoyo,544,416,3219723,687,0
9102,Bonusdorf,570,434,0,77,1
9103,Tornado66s+Dorf,494,405,1645797,831,0
9104,Barbarendorf,593,482,0,72,0
9105,Mango,518,595,1576901918,335,0
9106,Wolfsh%C3%B6hle,404,509,1576936198,593,0
9107,Karrenhall,498,596,1941374,597,0
9108,Barbarendorf,499,406,0,90,0
9109,olkas+Dorf,417,452,1576500779,198,0
9110,Bonusdorf,510,404,0,94,6
9111,gertrudclement12s+Dorf,592,474,1576900271,224,0
9112,WETHEPEOPLE92s+Dorf,447,423,536596,31,0
9113,Giamias+Dorf,571,563,1575981721,903,0
9114,Steinkalts+Dorf,420,426,1576598849,647,0
9115,Kev751992s+Dorf,442,424,649955,26,0
9116,Barbarendorf,429,435,0,93,0
9117,Waldfried1s+Dorf,438,426,1576918162,1271,0
9118,rama+XXs+Dorf,459,584,3250671,353,0
9119,002+miniwip,470,593,9148868,1616,0
9120,001,428,563,1576930741,731,0
9121,Spez0824s+Dorf,434,431,7655501,265,0
9122,Jerusalem,476,578,2634997,453,0
9123,-1-,594,537,1576835103,935,0
9124,Bart-man100s+Dorf,582,549,7715958,194,0
9125,artos94s+Dorf,410,467,1576634819,1150,0
9126,Hadurion,433,565,168894,302,0
9127,fuzzel24s+Dorf,532,590,9144577,226,0
9128,Die+harte+Fees+Dorf,454,585,8979257,374,0
9129,Molinaris+Dorf,556,575,1576658950,381,0
9130,%2A%2AHULK%2A%2As+Dorf,566,568,9950010,496,0
9131,ingeklaus54s+Dorf,426,443,1576900268,224,0
9133,Damaras+Dorf,577,553,2945326,372,0
9134,Schwester+Sissis+Dorf,551,419,1576877599,1092,0
9135,SkinScarss+Dorf,493,594,1576841214,794,0
9136,spzyos+Dorf,513,407,1576634984,166,0
9137,Barbarendorf,403,495,0,75,0
9138,45h23pp11s+Dorf,463,394,1576822053,642,0
9139,siebentonners+Dorf,544,586,1576859085,681,0
9140,Schleicher+Nr.1s+Dorf,528,591,253110,26,0
9141,kaiserklaus21s+Dorf,452,419,1576900261,219,0
9142,Barbarendorf,545,581,0,123,0
9143,Joffreys+Dorf,460,412,1576920568,480,0
9144,Blackbeazzs+Dorf,578,490,1576919517,665,0
9145,Creativs+Dorf,594,505,1575867124,586,0
9146,Owndby+.Crip%2As+Dorf,392,529,1576616489,1143,0
9147,HabibHalabi91s+Dorf,588,533,1576940407,26,0
9148,Gohardorgohomes+Dorf,406,503,1576938953,46,0
9149,-001-,467,487,2295525,256,0
9150,Helix91s+Dorf,427,461,1576104096,501,0
9151,001,586,432,1576884684,1036,0
9152,54%3A60%3A26+%2F%2F+-+DEAD,406,562,1575994340,4626,0
9153,KleinerMann1992s+Dorf,486,594,1576923357,788,0
9154,kurtkonrad31s+Dorf,579,448,1576900258,224,0
9155,Ademiir1s+Dorf,389,496,1576924902,601,0
9156,Dark+Senses+Dorf,414,461,1576940406,77,0
9157,BloodIForINoxuss+Dorf,541,415,1576924586,299,0
9158,Friedwins+Dorf,569,438,1576913436,1224,0
9159,55%3A35%3A78,553,578,1576581743,581,0
9160,004,403,505,3094613,1863,0
9161,RainerSt%C3%A4nders+Dorf,596,505,1576776698,503,0
9162,BBX+Power+reloaded,507,412,502727,1474,0
9163,Litzigeggis+Dorf,442,422,1576104141,1911,0
9164,001+%7C+Bot+Simi,389,519,9705345,3639,0
9165,queenykabokas+Dorf,477,593,1576754447,697,0
9166,Klarkas+Dorf,434,430,1576104115,648,0
9167,144-01,611,477,319745,1004,0
9168,monikafrei32s+Dorf,410,524,1576900256,219,0
9169,Hjalfaris,418,548,1576491315,878,0
9170,PP-Farm,594,522,1576799795,654,0
9171,Chinapfannes+Dorf,578,442,1628047,218,0
9172,JannikTDM,407,482,9663495,835,0
9173,Ottokar1s+Dorf,425,562,1576913428,1124,0
9174,Emmental+-+M%C3%A4usestadt,421,447,1576891412,947,0
9175,Jojoyapups+Dorf,414,540,1576938600,386,0
9176,gro%C3%9Ferhais+Dorf,491,405,1576859087,690,0
9177,Predator.s+Dorf,585,545,1576940412,26,0
9178,Verena,433,413,1576287251,571,0
9179,BountyWanderers+Dorf,404,493,1576841199,849,0
9180,xXDesterXxs+Dorf,586,460,9734202,500,0
9181,Brachiiuss+Dorf,413,429,1576772462,621,0
9182,Bremen,554,578,1576940413,176,0
9183,001,527,556,1575924043,1430,0
9184,Kuschelmaus2s+Dorf,594,520,1576917944,1179,0
9185,floriankevin45s+Dorf,539,586,1576900254,224,0
9186,judoro1s+Dorf,571,492,1576776849,1045,0
9187,propaganda111s+Dorf,457,583,1576014687,395,0
9188,Bonusdorf,564,431,0,70,6
9189,Dorf+I,567,432,1576940414,460,0
9190,Daffydds+Dorf,492,488,1576842637,314,0
9191,Barbarendorf,439,427,0,52,0
9193,DerLetzteRitters+Dorf,511,594,1576817137,1204,0
9194,GideonDerKleines+Dorf,423,441,1576361897,946,0
9195,Unbekannt,565,430,8758873,316,0
9196,G%40Me0veRs+Dorf,506,407,9001056,523,0
9198,Ventruixs+Dorf,403,500,1576014647,349,0
9199,ottoroman22s+Dorf,479,409,1576900253,224,0
9200,Edgens+Dorf,441,422,549371,3075,0
9201,feschkuboks+Dorf,566,566,1576749395,26,0
9202,Barbarendorf,521,408,0,80,0
9203,H3%7CLL%7CsG4t3,596,502,944751,1013,0
9204,hrvatskalegendas+Dorf,420,548,7897891,911,0
9205,BlessingGrasps+Dorf,413,460,1576841209,817,0
9206,VanessaFs+Dorf,463,411,1576940418,571,0
9207,Craimy,404,492,1576925386,360,0
9208,Bunnnny961s+Dorf,499,613,1576813143,587,0
9209,Kaj%C3%BCte,420,448,1576937951,409,0
9210,wobbitis+Dorf,409,522,1576003187,240,0
9211,TheVillage,481,536,1576912626,484,0
9212,Barbarendorf,573,441,0,105,0
9213,001,578,581,1576779991,1219,0
9214,Christwards+Dorf,568,435,1576912878,1046,0
9215,bonifaznorbert21s+Dorf,450,416,1576900250,224,0
9216,Grizzleys+Dorf,528,593,60436,95,0
9217,hundefutters+Dorf,402,500,1576859090,617,0
9218,Schlapfenkings+Dorf,590,537,1131186,424,0
9219,Trauhards+Dorf,510,594,1576917956,1178,0
9220,EgertZwegerts+Dorf,418,553,1576940410,26,0
9221,RonnyVomGhettobergs+Dorf,442,597,1576567327,282,0
9222,Barbarendorf,589,471,0,49,0
9223,No-Funs+Dor,499,596,1576908060,491,0
9224,Bonusdorf,572,565,0,56,7
9225,braunwursts+Dorf,513,577,1576066926,134,0
9226,Bad+Pats+Dorf,417,450,1576762995,594,0
9227,Crewtrainer87s+Dorf,450,417,1576818862,381,0
9228,Totenbegraber99s+Dorf,484,596,1576923360,813,0
9229,Boris+the+fucking+blades+Dorf,427,438,1576401195,114,0
9230,K%C3%B6nig+Thomas1s+Dorf,448,578,2521790,819,0
9231,V%C3%B6lkerbunds+Dorf,485,593,2298209,953,0
9232,M%C3%BCnchen,550,417,1576901331,1363,0
9233,bonifaz.klauss+Dorf,500,406,1576880140,224,0
9234,Lucas-99s+Dorf,453,584,2674486,885,0
9235,Dark+Kniight+1887s+Dorf,525,390,1576813141,639,0
9236,Core,457,417,1575980170,725,0
9237,NajwaHs+Dorf,530,593,1576940422,571,0
9238,bloodhound182s+Dorf,582,447,944053,771,0
9239,%23001,520,609,1576940421,1033,0
9240,Versteck+10%2BSpeicher+4+%3D+Beute+0,445,529,1576767478,230,0
9241,Helfrids+Dorf,569,565,1576918041,1170,0
9242,Ben4s+Dorf,585,452,1576918165,1233,0
9243,Gast940423s+Dorf,419,555,1576940423,26,0
9244,Barbarendorf,550,581,0,100,0
9245,Kkdwaws+Dorf,458,441,1576660540,26,0
9246,Cementory+001,425,557,7810677,713,0
9247,lostfighter1987s+Dorf,409,465,10254760,554,0
9248,GrafvonT.N-Ts+Dorf,509,533,1576940424,585,0
9249,Rakkcity,593,527,1576940425,571,0
9250,Berg%C3%96ns+Dorf,584,455,1576811377,500,0
9251,baos,407,515,2810848,421,0
9252,adolf.josefs+Dorf,537,412,1576880139,224,0
9253,Bonusdorf,407,506,0,103,3
9254,winterzaubers+Dorf,589,462,1576859100,674,0
9255,Fushi888s+Dorf,589,535,2935721,1182,0
9256,NateyZZZs+Dorf,429,453,1576909699,529,0
9257,Barbarendorf,445,422,0,83,0
9258,Lena,426,558,1576938782,447,0
9259,Addiness+Dorf,562,427,1576923362,730,0
9260,Air01s+Dor,592,518,1576927614,499,0
9261,HEX+von+Dasenstein,480,594,8592685,689,0
9262,K%C3%B6nigsmund,499,597,1576532421,1345,0
9263,Dormitz,559,574,1575992208,640,0
9264,Gast940426s+Dorf,593,477,1576940426,95,0
9265,LordRessiss+Dorf,445,424,1576940427,26,0
9266,HJA47s+Dorf,471,589,8811731,807,0
9267,001+M%C3%A4rchenwald,469,591,9148868,2780,0
9268,super.adrenalins+Dorf,590,526,1576880138,224,0
9269,Dueempers+Dorf,491,389,1576822444,630,0
9270,kanajs+Dorf,417,453,3302318,286,0
9271,zebrakas+Dorf,437,426,1576858296,127,0
9272,Dikt73s+Dorf,517,592,1575988705,1010,0
9273,smokedef,407,480,1576937681,185,0
9274,Taeeertes+Dorf,576,444,1576923363,813,0
9275,Waqqsh,444,401,1576885013,374,0
9276,Sansibarts+Dorf,445,581,1576877579,1300,0
9277,Raubtier3s+Dorf,594,490,1576918057,1059,0
9278,nudmiss+Dorf,482,594,1576880136,224,0
9279,ABC...Zs+Dorf,505,560,2918882,979,0
9280,xxx,509,393,9768272,1095,0
9282,MichDens+Dorf,591,533,8558501,319,0
9283,Al+144,526,594,47969,554,0
9284,Milan+du+geile+Schnecke%21,500,429,1576912565,177,0
9285,Farrmerboy77s+Dorf,403,558,1576823425,661,0
9286,7.zwergs+Dorf,552,421,1576859104,599,0
9287,Lalaland,587,459,2103907,762,0
9288,001,449,419,1576940433,389,0
9289,Abouds+Dorf,544,584,1576940434,571,0
9290,undwiederkeineressisda+%3A%2F,518,404,10124816,265,0
9291,Puta+Madre,415,457,9261077,1634,0
9292,Heras+Dorf,440,422,1576912154,351,0
9293,Knackiknackis+Dorf,541,587,1576859113,792,0
9294,Pp+Farmer,592,527,923205,448,0
9295,McNeal1957s+Dorf,450,419,9734076,566,0
9296,Hanshelmut1s+Dorf,549,583,1576918177,845,0
9297,Gast940436s+Dorf,462,590,1576940436,26,0
9298,Pandaqts+Dorf,406,524,1576940435,75,0
9299,Muschtis+Dorf,548,583,1576859350,1095,0
9300,.Drakes+Dorf,487,596,9538345,598,0
9301,Caff1,463,589,1576939913,421,0
9302,Hartmann2s+Dorf,456,415,1576913438,1224,0
9303,Bonusdorf,438,425,0,60,6
9304,unmuteds+Dorf,539,414,1576880132,224,0
9305,Barbarendorf,574,441,0,101,0
9306,Port+Royal,590,471,10196361,1082,0
9307,Carelezzs+Dorf,405,490,1576686667,418,0
9308,Moin+%3AD,584,451,1027253,840,0
9309,IFLEXYIs+Dorf,440,423,9568331,132,0
9310,Wirtshauss+Dorf,565,427,1576840612,620,0
9311,Giilos+Dorf,556,402,1576874459,607,0
9312,van+degens+Dorf,590,535,8389724,871,0
9313,MagnaBlitzs+Dorf,490,595,1576224383,764,0
9314,Barbarendorf,406,506,0,92,0
9315,Lord+Moglys+Dorf,566,429,1576817132,1242,0
9316,Alfried1s+Dorf,462,587,1576917996,1296,0
9317,dieunerwartetes+Dorf,586,543,1576859106,630,0
9318,Zutatures+Dorf,595,478,1576923367,818,0
9319,Barbarendorf,561,429,0,64,0
9320,Toweleds+Dorf,466,587,1576879548,224,0
9321,Uli2s+Dorf,440,574,1576913429,1233,0
9323,Jd0308s+Dorf,539,510,1576841565,358,0
9324,De+pl%C3%A4%C3%A4t+s+Dorf,445,421,1576940300,430,0
9325,Barbarendorf,464,590,0,69,0
9326,Kelpooos+Dorf,386,505,1576813059,647,0
9327,der+KnallFroschs+Dorf,557,421,1576431008,464,0
9328,SDkaliburs+Dorf,407,520,1576901410,813,0
9329,n00b,573,562,392166,734,0
9330,Mauseloch,418,446,8394972,1894,0
9331,Barbarendorf,473,593,0,93,0
9332,GermanRebell93s+Dorf,570,568,1575952891,326,0
9333,Barbarendorf,551,581,0,599,0
9334,flojs+Dorf,527,408,1575974240,503,0
9335,Heinolfs+Dorf,516,406,1576917970,1233,0
9336,MerkurHBs+Dorf,496,402,1944959,718,0
9337,Bonusdorf,583,455,0,82,4
9338,Kieler+Sprossses+Dorf,452,416,1576925257,658,0
9339,Time+never+endss+Dorf,588,544,9013058,272,0
9340,JamesLahips+Dorf,426,561,1576736376,696,0
9341,schnobis+Dorf,497,405,1397049,328,0
9342,kanadian+lappens+Dorf,581,450,1576901420,771,0
9343,Komutan93s+Dorf,556,420,1576940440,26,0
9344,Barbarendorf,546,584,0,88,0
9345,Bonusdorf,415,454,0,69,7
9346,44%3A42%3A41,596,442,10255023,5310,0
9347,Halaxis+Dorf,424,569,1576377699,38,0
9348,ac10003s+Dorf,568,411,1576728802,648,0
9349,Wilfried1s+Dorf,420,551,1576912887,1100,0
9350,Barbarendorf,545,582,0,84,0
9351,Gouda+-+Hauptstadt+der+M%C3%A4use,417,446,1576891412,4096,0
9352,furti888s+Dorf,405,504,7767399,680,0
9353,Gast940442s+Dorf,455,415,1576940442,26,0
9354,Schramm,459,396,1576281204,571,0
9355,Steffan1s+Dorf,591,467,1576918167,1279,0
9356,cingenem832s+Dorf,567,430,1576704531,449,0
9357,HazeSchmeggts+Dorf,439,436,1576807808,697,0
9358,Lady+Detoxs+Dorf,412,534,1576879547,224,0
9359,archiebalds+Dorf,594,531,859251,304,0
9360,drunken+timos+Dorf,595,488,1576901423,788,0
9361,danielaussachsens+Dorf,465,588,8119588,250,0
9362,_1_,533,592,1448549,886,0
9363,Bonusdorf,568,434,0,79,9
9364,001+-+Winterfell,405,508,9327351,766,0
9365,Jagschens+Dorf,585,540,569560,405,0
9366,CrazyKill98s+Dorf,583,547,10283267,406,0
9367,Nosferatu+Zodds+Dorf,569,430,1576940445,123,0
9368,corinnamelanies+Dorf,412,573,7940503,1463,0
9369,Merlin,597,440,688224,452,0
9370,Bonusdorf,580,444,0,85,4
9371,Brummb%C3%A4r,411,531,1576085926,714,0
9372,GloriaAldrichs+Dorf,441,575,1576736571,661,0
9373,Hellmuths+Dorf,458,414,1576918062,1178,0
9374,Panicks+Dorf,571,432,1576879546,224,0
9375,Lord+Barbarpapas+Dorf,420,550,1576877566,1325,0
9376,dummer-esels+Dorf,611,524,1576553092,1038,0
9377,T%C3%9CPL+A+M7,439,570,1576940447,926,0
9378,Westcoast,505,588,9259027,944,0
9379,Verdammtens+Dorf,405,518,9790799,549,0
9380,hiuds+Dorf,477,406,1576859111,813,0
9381,Gurariuss+Dorf,437,429,9348358,311,0
9382,Bantam,521,596,39316,475,0
9383,Gast940448s+Dorf,405,487,1576940448,26,0
9384,Dorfhausen,501,597,147523,858,0
9385,Tupla+m1,438,572,1576935808,608,0
9386,Gast940449s+Dorf,541,414,1576940449,26,0
9387,Barbarendorf,407,478,0,109,0
9388,thE.Nanuxs+Dorf,569,568,8862253,26,0
9389,K%C3%B6nig+Instruktors+Dorf,576,441,1576879542,224,0
9390,Barbarendorf,535,589,0,80,0
9391,Barbarisches+Dorf,610,530,1576688026,1031,0
9392,JulsTowns+Dorf,564,425,1576940451,83,0
9393,Barbarendorf,403,507,0,91,0
9394,Bonusdorf,594,506,0,88,8
9395,%7E000%7E,560,424,2982168,721,0
9396,Dichers+City,412,456,1576936098,911,0
9397,Ranz775s+Dorf,403,485,7662792,135,0
9398,a1s2d3f4g5s+Dorf,447,583,1576899794,404,0
9399,ahalurchis+Dorf,595,504,1576859115,796,0
9400,Barbarendorf,597,492,0,80,0
9401,Bonusdorf,521,592,0,60,4
9402,nemisis1,487,525,1576940452,504,0
9403,Gast940454s+Dorf,501,598,1576940454,26,0
9404,Barbarendorf,485,597,0,63,0
9405,KevinCannons+Dorf,442,421,1576736596,448,0
9406,Wiegands+Dorf,437,425,1576918179,1237,0
9407,yannick102s+Dorf,596,522,1576118404,490,0
9408,Uzla,420,429,1576939822,475,0
9409,Evolucios+Dorf,484,406,1576879540,224,0
9410,JokAFKs+Dorf,541,589,10221265,656,0
9411,Bonusdorf,481,597,0,60,3
9412,leon1903s+Dorf,582,446,1576940457,284,0
9413,Dark+Hats+Dorf,405,476,8099743,243,0
9414,MalcomPys+Dorf,410,466,1576817130,1267,0
9415,Barbarendorf,448,416,0,83,0
9416,Alfons9s+Dorf,598,499,1576918001,956,0
9417,haenger12s+Dorf,474,595,1576940456,26,0
9418,Bonusdorf,410,536,0,77,2
9419,T%C3%9CPL+A+M1,439,569,1576940458,622,0
9420,T%C3%9CPL+A+M4,438,571,1576940459,435,0
9421,saveaccounts+Dorf,453,587,1576406504,162,0
9422,Barbarendorf,432,566,0,644,0
9423,DS+Presidents+Dorf,581,550,1576940103,26,0
9424,Severen,551,600,1576939626,436,0
9426,lord+benedigts+Dorf,593,534,1576859124,830,0
9427,000,535,408,8937704,464,0
9428,iliams+Dorf,493,404,1576879538,224,0
9429,001%7C,569,588,2538184,890,0
9430,arasztos+Dorf,422,447,1576894213,232,0
9431,q1w1e1r1t1s+Dorf,567,428,1576899798,393,0
9432,PA-Farm,429,437,2954562,245,0
9433,Ermenfrieds+Dorf,471,590,1576917920,1059,0
9434,Bonusdorf,407,526,0,62,9
9435,T%C3%9CPL+A+M1,445,560,1576940461,544,0
9436,Sunshine1s+Dorf,593,472,1576913430,1124,0
9437,Barbarendorf,409,472,0,53,0
9438,Dorf+der+Toten.,435,429,1576276666,385,0
9439,Bonusdorf,405,483,0,60,6
9440,misslegends+Dorf1,550,416,1576927398,426,0
9441,WilliamWards+Dorf,576,557,1576735605,696,0
9442,Lady+Bienenk%C3%B6%C3%B6nigins+Dorf,524,405,1576821934,632,0
9443,Bonusdorf,460,413,0,98,5
9444,Havanna,520,388,1576076314,720,0
9445,pesess+Dorf,502,595,3150762,152,0
9446,Lord+lord+katarinas+Dorf,536,592,1576859125,850,0
9447,who-is-awesomes+Dorf,590,472,1576642319,26,0
9448,Gast940465s+Dorf,439,426,1576940465,199,0
9449,Felix2000s+Dorf,514,404,1576801896,595,0
9450,Simias+Dorf,498,482,1576798941,150,0
9451,Clarisos+Dorf,551,584,1576840135,483,0
9452,asterosos+Dorf,428,564,1576894092,232,0
9453,Timmo1s+Dorf,406,527,1576917980,1296,0
9454,000001,594,530,8567805,478,0
9455,Paanubiss+144+Dorf,576,523,10254098,643,0
9456,Palmists+Dorf,506,405,1576879537,224,0
9457,Lady+Pulls+Dorf,497,403,1576879608,119,0
9458,Andy2142s+Dorf,527,593,1366923,292,0
9459,derschreckes+Dorf,404,519,10158902,193,0
9460,q1w2e3r4t5s+Dorf,596,514,1576899791,393,0
9461,Carni-Vores+Dorf,565,426,1576927485,382,0
9462,Ich+adel+Beater+DNCs+Dorf,519,404,1576940466,26,0
9463,bambuis+Dorf,583,551,1576895261,255,0
9464,moinjunges+Dorf,405,515,1576859116,813,0
9465,G%C3%A4nsehanss+Dorf,514,402,1576792355,168,0
9466,Debra+die+Auserw%C3%A4hltes+Dorf,439,573,1576735602,704,0
9467,Farogfishs+Dorf,585,550,1576879536,209,0
9468,Tobi3112s+Dorf,477,596,1576880561,296,0
9469,Mr+and+Mrs+Smiths+Dorf,455,588,10241488,276,0
9470,Hollywood,498,413,1576915288,715,0
9471,Lord+Schnuckkis+Dorf,538,605,1576771488,652,0
9472,Germuts+Dorf,590,465,1576912907,1046,0
9473,Gunfried2s+Dorf,594,521,1576918172,1216,0
9474,lord+dingstas+Dorf,429,566,1576790353,173,0
9475,Lavendevils+Dorf,408,535,10149168,379,0
9476,001-more,577,444,10169117,768,0
9477,Lord+reiters+Dorf,407,466,1576792349,137,0
9478,%7ET%7E+%3D+Hier+gibts+nix+mehr+%21%21%21,569,429,8400428,306,0
9479,Lord+janinas+Dorf,522,406,1576859120,819,0
9480,spawnicon+Village,543,588,1576940468,216,0
9481,Kosmo+Kings+Dorf,463,587,1576877554,1355,0
9482,Gaseos+Dorf,495,597,1576879535,224,0
9483,y1x2c3v4b5s+Dorf,416,455,1576899796,412,0
9484,Lord+Splaashis+Dorf,559,593,1576822052,587,0
9485,Osages+Dorf,467,534,1576893612,475,0
9486,Nr.+1,444,468,1576486633,1614,0
9487,Barbarendorf,468,591,0,41,0
9488,Todi-C4s+Dorf,406,479,9258785,406,0
9489,Bonusdorf,427,434,0,101,1
9490,hanni200s+Dorf,491,403,8470971,26,0
9491,0001_derfrico,387,511,9574828,2514,0
9492,Hamburg,434,427,7600982,1154,0
9493,baltezers+Dorf,569,571,1576878156,71,0
9494,Raubtier4s+Dorf,554,580,1576918068,1005,0
9495,m%40%29%28s+Dorf,411,458,404429,888,0
9496,JPsGameShows+Dorf,479,540,9323718,973,0
9497,Dosus+Dorf,576,563,1576940470,26,0
9498,Barbarendorf,549,582,0,535,0
9499,General+Oral,405,522,1576048164,887,0
9500,Gast940473s+Dorf,454,415,1576940473,106,0
9501,bjuers+Dorf,404,489,1576895728,215,0
9502,xXlemasterXxs+Dorf,405,478,8398896,108,0
9503,KarenGarlington4684s+Dorf,570,430,1576735271,669,0
9504,hyenatown,406,525,1576940475,368,0
9505,Niels97s+Dorf,405,451,1576914728,1146,0
9506,44%3A70%3A37,407,473,919111,486,0
9507,Dorf+579%2F554,579,554,400257,491,0
9508,Barbarendorf,403,499,0,102,0
9509,master4fear,560,422,1576861113,615,0
9510,IchAdelBeaterDNCs+Dorf,402,496,1576940474,26,0
9511,PinkPanther+No.1s+Dorf,413,461,3354170,1143,0
9512,Bonusdorf,523,594,0,60,2
9513,Malcorion91s+Dorf,420,446,9083518,619,0
9514,001,435,573,10236442,450,0
9515,Master+Chief7s+Dorf,604,545,1576924924,617,0
9516,Bonusdorf,557,579,0,92,6
9517,Und-%C3%A4ktschns+Dorf,576,485,1576761239,962,0
9518,Fickm%C3%BChle,405,526,1576940002,329,0
9519,Bernd9323s+Dorf,598,490,1576940476,26,0
9520,Barbarendorf,406,469,0,76,0
9521,Frank+the+Tank,431,571,9231508,1268,0
9522,Barb%C3%A4rs+Dorf,588,541,1576817128,1147,0
9523,Barbarendorf,540,409,0,76,0
9524,cakirists+Dorf,547,413,1576878160,89,0
9525,Lord+Gluttons+Dorf,593,473,1576879534,224,0
9526,Meter2010s+Dorf,487,594,8828814,26,0
9527,1qay2wsxs,523,405,1576859294,666,0
9528,So+R3al%3Fs+Dorf,424,442,8781721,544,0
9529,Lukas1105s+Dorf,445,579,1576940480,113,0
9530,Zeckenschlumpfs+Dorf,556,584,682089,731,0
9531,Lord+KungFuHamsters+Dorf,540,585,1576711241,474,0
9532,Herzlich+Willkommen,495,456,1576940479,314,0
9533,BitteNichtAdelnBinNoobiNoob,597,501,1576939051,365,0
9534,001+festung,404,495,1576940478,1347,0
9535,Wald,441,423,1576940481,935,0
9536,thewiins+Dorf,614,503,9951667,595,0
9537,Mog100s+Dorf,470,592,1576333784,531,0
9538,Susshis+Dorf,551,416,1576940482,26,0
9539,Barbarendorf,589,536,0,77,0
9540,deneiros+Dorf,512,597,1576878162,88,0
9541,NormalNoNames+Dorf,453,522,1576891241,267,0
